ego_id,ego_label,matrix_role,community_source,scenario_name,seed_strategy,propagation_regime,budget_k,budget_requested,budget_sanitized,max_blockers_graph,greedy_pool_size,pool_may_limit_greedy_family,method,n_nodes,n_edges,n_seeds,p,mean_infected,std_infected,mean_infected_stderr,mean_infection_rate,mean_steps,mean_worst_community_infection_rate,runtime_seconds,random_seed_eval,random_seed_seed_selection,random_seed_random_block,random_seed_greedy,n_runs_greedy_oracle,n_runs_eval,blocked_nodes_json,seeds_json,fairness_lambda
88639412,large_circles,primary,circles,matrix_medium_community_concentrated_b10,community_concentrated,medium,10,10,10,229,16,False,random_blocking,239,2528,10,0.03,39.729166666666664,12.760877018038515,1.8418739453650614,0.16623082287308227,7.0625,0.3470155423280423,0.01956,314159265,8580431,18396900,20006790,48,48,"[17336417, 17470801, 18060630, 18897091, 29599482, 47090533, 48401464, 85066997, 106823281, 238475531]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_medium_community_concentrated_b10,community_concentrated,medium,10,10,10,229,16,False,top_degree_blocking,239,2528,10,0.03,27.291666666666668,6.857076895157243,0.9897337978182494,0.11419107391910739,5.25,0.26359953703703703,0.01277,314159265,8580431,18396900,20006790,48,48,"[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_medium_community_concentrated_b10,community_concentrated,medium,10,10,10,229,16,False,pagerank_blocking,239,2528,10,0.03,27.4375,6.7474384422471685,0.973908850242958,0.11480125523012552,5.020833333333333,0.26194609788359785,0.01293,314159265,8580431,18396900,20006790,48,48,"[15439395, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090, 102349515]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_medium_community_concentrated_b10,community_concentrated,medium,10,10,10,229,16,False,greedy_blocking,239,2528,10,0.03,28.604166666666668,8.007282810928087,1.1557517215916986,0.11968270571827058,5.166666666666667,0.2622767857142857,0.0136,314159265,8580431,18396900,20006790,48,48,"[15439395, 17208738, 19332267, 20984259, 33350096, 36695656, 39974930, 42534611, 44527648, 46248315]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_medium_community_concentrated_b10,community_concentrated,medium,10,10,10,229,16,False,fairness_aware_greedy_blocking,239,2528,10,0.03,28.625,7.36184817220773,1.0625912559893218,0.11976987447698745,5.375,0.28422619047619047,0.01341,314159265,8580431,18396900,20006790,48,48,"[15439395, 15820664, 17208738, 19562228, 20984259, 33350096, 39974930, 42534611, 46248315, 63228090]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_medium_community_concentrated_b20,community_concentrated,medium,0,20,20,229,16,True,no_intervention,239,2528,10,0.03,42.25,12.546933167706506,1.8109938104698988,0.17677824267782427,7.604166666666667,0.3500847387566138,0.02075,314159265,3659136,18602253,20064358,48,48,[],"[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_medium_community_concentrated_b20,community_concentrated,medium,20,20,20,229,16,True,random_blocking,239,2528,10,0.03,34.020833333333336,9.377405128837859,1.3535118438586788,0.1423465829846583,6.3125,0.3101541832010582,0.01638,314159265,3659136,18602253,20064358,48,48,"[5402612, 15253147, 17336417, 19562228, 19583545, 26119295, 27778893, 33496261, 46345843, 51889494, 52331035, 56927066, 63228090, 79177959, 86608231, 110347890, 126596564, 172887151, 186404598, 562709391]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_medium_community_concentrated_b20,community_concentrated,medium,20,20,20,229,16,True,top_degree_blocking,239,2528,10,0.03,23.229166666666668,5.227747504578928,0.7545603572560097,0.0971931659693166,4.145833333333333,0.24313822751322753,0.01027,314159265,3659136,18602253,20064358,48,48,"[14306161, 15439395, 15820664, 17020962, 17208738, 17753033, 18713254, 19332267, 19562228, 20984259, 33350096, 36695656, 39974930, 41596377, 42534611, 44527648, 46248315, 63228090, 102349515, 168767461]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_medium_community_concentrated_b20,community_concentrated,medium,20,20,20,229,16,True,pagerank_blocking,239,2528,10,0.03,23.645833333333332,5.321532267473239,0.7680970217817386,0.0989365411436541,4.458333333333333,0.25595238095238093,0.01054,314159265,3659136,18602253,20064358,48,48,"[15439395, 15820664, 17020962, 17208738, 17284200, 17753033, 18713254, 19332267, 19562228, 20155652, 20984259, 33350096, 36695656, 39974930, 41596377, 42534611, 44527648, 46248315, 63228090, 102349515]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_medium_community_concentrated_b20,community_concentrated,medium,16,20,20,229,16,True,greedy_blocking,239,2528,10,0.03,25.354166666666668,5.951897903398736,0.8590824641791074,0.10608437935843794,5.041666666666667,0.2535135582010582,0.01155,314159265,3659136,18602253,20064358,48,48,"[15439395, 15820664, 17020962, 17208738, 17753033, 19332267, 19562228, 20984259, 33350096, 36695656, 39974930, 42534611, 44527648, 46248315, 63228090, 102349515]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_medium_community_concentrated_b20,community_concentrated,medium,16,20,20,229,16,True,fairness_aware_greedy_blocking,239,2528,10,0.03,25.354166666666668,5.951897903398736,0.8590824641791074,0.10608437935843794,5.041666666666667,0.2535135582010582,0.01151,314159265,3659136,18602253,20064358,48,48,"[15439395, 15820664, 17020962, 17208738, 17753033, 19332267, 19562228, 20984259, 33350096, 36695656, 39974930, 42534611, 44527648, 46248315, 63228090, 102349515]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b5,community_concentrated,high,0,5,5,229,16,False,no_intervention,239,2528,10,0.05,103.16666666666667,12.446196263053212,1.7964536907151716,0.43165969316596936,9.708333333333334,0.7542162698412698,0.03734,314159265,6317985,13063784,20220952,48,48,[],"[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b5,community_concentrated,high,5,5,5,229,16,False,random_blocking,239,2528,10,0.05,98.79166666666667,12.679281698785745,1.8300966754812615,0.4133542538354254,9.5625,0.7078269675925926,0.03616,314159265,6317985,13063784,20220952,48,48,"[15820664, 17344075, 19994634, 25180501, 27281445]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b5,community_concentrated,high,5,5,5,229,16,False,top_degree_blocking,239,2528,10,0.05,84.47916666666667,14.848152809153456,2.143146255333362,0.3534693165969317,10.541666666666666,0.5985863095238095,0.03022,314159265,6317985,13063784,20220952,48,48,"[15439395, 20984259, 33350096, 44527648, 46248315]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b5,community_concentrated,high,5,5,5,229,16,False,pagerank_blocking,239,2528,10,0.05,83.77083333333333,15.255608781388572,2.201957459146578,0.3505055788005579,9.833333333333334,0.6617476851851852,0.03105,314159265,6317985,13063784,20220952,48,48,"[15439395, 20984259, 33350096, 46248315, 102349515]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b5,community_concentrated,high,5,5,5,229,16,False,greedy_blocking,239,2528,10,0.05,84.47916666666667,14.848152809153456,2.143146255333362,0.3534693165969317,10.541666666666666,0.5985863095238095,0.03072,314159265,6317985,13063784,20220952,48,48,"[15439395, 20984259, 33350096, 44527648, 46248315]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b5,community_concentrated,high,5,5,5,229,16,False,fairness_aware_greedy_blocking,239,2528,10,0.05,83.66666666666667,15.705173742098607,2.2668465719176183,0.3500697350069735,10.020833333333334,0.6158234126984127,0.03026,314159265,6317985,13063784,20220952,48,48,"[15439395, 19332267, 20984259, 46248315, 63228090]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b10,community_concentrated,high,0,10,10,229,16,False,no_intervention,239,2528,10,0.05,103.16666666666667,12.446196263053212,1.7964536907151716,0.43165969316596936,9.708333333333334,0.7542162698412698,0.03772,314159265,7350283,11673878,20208723,48,48,[],"[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b10,community_concentrated,high,10,10,10,229,16,False,random_blocking,239,2528,10,0.05,93.25,14.593061598188045,2.106327010503665,0.3901673640167364,10.041666666666666,0.6189236111111112,0.03419,314159265,7350283,11673878,20208723,48,48,"[19705865, 20997349, 27708496, 44527648, 56927066, 58233603, 97690357, 100684909, 158900583, 168767461]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b10,community_concentrated,high,10,10,10,229,16,False,top_degree_blocking,239,2528,10,0.05,65.66666666666667,14.611760540718246,2.109025970379508,0.27475592747559274,8.520833333333334,0.5084738756613757,0.02376,314159265,7350283,11673878,20208723,48,48,"[15439395, 15820664, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b10,community_concentrated,high,10,10,10,229,16,False,pagerank_blocking,239,2528,10,0.05,65.41666666666667,15.164114039729755,2.1887513307150397,0.27370990237099024,9.083333333333334,0.5282738095238095,0.02372,314159265,7350283,11673878,20208723,48,48,"[15439395, 17208738, 19332267, 20984259, 33350096, 36695656, 44527648, 46248315, 63228090, 102349515]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b10,community_concentrated,high,10,10,10,229,16,False,greedy_blocking,239,2528,10,0.05,66.1875,14.993127858413114,2.1640716012623225,0.27693514644351463,9.291666666666666,0.5130104993386243,0.02409,314159265,7350283,11673878,20208723,48,48,"[15439395, 15820664, 17020962, 19332267, 19562228, 20984259, 33350096, 44527648, 46248315, 63228090]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b10,community_concentrated,high,10,10,10,229,16,False,fairness_aware_greedy_blocking,239,2528,10,0.05,65.89583333333333,14.733432214616357,2.1265877637989647,0.27571478382147835,9.020833333333334,0.5028935185185185,0.02388,314159265,7350283,11673878,20208723,48,48,"[15439395, 15820664, 17208738, 19332267, 19562228, 20984259, 33350096, 42534611, 44527648, 46248315]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b20,community_concentrated,high,0,20,20,229,16,True,no_intervention,239,2528,10,0.05,103.16666666666667,12.446196263053212,1.7964536907151716,0.43165969316596936,9.708333333333334,0.7542162698412698,0.03743,314159265,4838533,13215902,20036938,48,48,[],"[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b20,community_concentrated,high,20,20,20,229,16,True,random_blocking,239,2528,10,0.05,77.47916666666667,15.312336263417533,2.2101453659015453,0.3241806136680614,9.104166666666666,0.5637194113756614,0.02856,314159265,4838533,13215902,20036938,48,48,"[14583400, 19982092, 21089219, 33175115, 40306315, 44874400, 46248315, 60865434, 69394398, 70842829, 73571504, 88930844, 97690357, 100684909, 102349515, 110347890, 123048985, 213319874, 226923198, 238475531]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b20,community_concentrated,high,20,20,20,229,16,True,top_degree_blocking,239,2528,10,0.05,44.1875,13.089960827599336,1.8893731018740334,0.18488493723849372,7.083333333333333,0.4000082671957672,0.01553,314159265,4838533,13215902,20036938,48,48,"[14306161, 15439395, 15820664, 17020962, 17208738, 17753033, 18713254, 19332267, 19562228, 20984259, 33350096, 36695656, 39974930, 41596377, 42534611, 44527648, 46248315, 63228090, 102349515, 168767461]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b20,community_concentrated,high,20,20,20,229,16,True,pagerank_blocking,239,2528,10,0.05,45.645833333333336,12.175122146852578,1.7573275122254777,0.19098675034867504,7.3125,0.4489914021164021,0.01611,314159265,4838533,13215902,20036938,48,48,"[15439395, 15820664, 17020962, 17208738, 17284200, 17753033, 18713254, 19332267, 19562228, 20155652, 20984259, 33350096, 36695656, 39974930, 41596377, 42534611, 44527648, 46248315, 63228090, 102349515]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b20,community_concentrated,high,16,20,20,229,16,True,greedy_blocking,239,2528,10,0.05,51.270833333333336,14.319662992785492,2.0668653208973566,0.21452231520223153,7.8125,0.44688326719576715,0.01843,314159265,4838533,13215902,20036938,48,48,"[15439395, 15820664, 17020962, 17208738, 17753033, 19332267, 19562228, 20984259, 33350096, 36695656, 39974930, 42534611, 44527648, 46248315, 63228090, 102349515]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
88639412,large_circles,primary,circles,matrix_high_community_concentrated_b20,community_concentrated,high,16,20,20,229,16,True,fairness_aware_greedy_blocking,239,2528,10,0.05,51.270833333333336,14.319662992785492,2.0668653208973566,0.21452231520223153,7.8125,0.44688326719576715,0.01848,314159265,4838533,13215902,20036938,48,48,"[15439395, 15820664, 17020962, 17208738, 17753033, 19332267, 19562228, 20984259, 33350096, 36695656, 39974930, 42534611, 44527648, 46248315, 63228090, 102349515]","[9335002, 14230524, 17471459, 19705747, 20253656, 21447363, 112915037, 119511875, 171005817, 173885254]",3.0
17723880,dev,debugging,circles,matrix_low_random_b5,random,low,0,5,5,113,16,False,no_intervention,123,1270,10,0.01,11.479166666666666,1.912885570459916,0.2761012497584958,0.09332655826558266,1.9375,0.15709617180205415,0.00437,314159265,4768109,15839593,20005756,48,48,[],"[11223812, 21686566, 22964017, 24434105, 25970331, 26674923, 48947837, 95097958, 142317498, 375862860]",3.0
17723880,dev,debugging,circles,matrix_low_random_b5,random,low,5,5,5,113,16,False,random_blocking,123,1270,10,0.01,11.333333333333334,1.7544270245288525,0.2532297287213218,0.0921409214092141,1.8125,0.15304038281979457,0.00418,314159265,4768109,15839593,20005756,48,48,"[14691709, 34646738, 117306176, 127629716, 199681053]","[11223812, 21686566, 22964017, 24434105, 25970331, 26674923, 48947837, 95097958, 142317498, 375862860]",3.0
17723880,dev,debugging,circles,matrix_low_random_b5,random,low,5,5,5,113,16,False,top_degree_blocking,123,1270,10,0.01,11.1875,1.7092520449575275,0.2467092820672867,0.09095528455284553,1.75,0.15557889822595705,0.00404,314159265,4768109,15839593,20005756,48,48,"[14685759, 25534991, 65285104, 117306176, 257795306]","[11223812, 21686566, 22964017, 24434105, 25970331, 26674923, 48947837, 95097958, 142317498, 375862860]",3.0
17723880,dev,debugging,circles,matrix_low_random_b5,random,low,5,5,5,113,16,False,pagerank_blocking,123,1270,10,0.01,11.1875,1.7092520449575275,0.2467092820672867,0.09095528455284553,1.75,0.15557889822595705,0.004,314159265,4768109,15839593,20005756,48,48,"[14685759, 25534991, 65285104, 117306176, 257795306]","[11223812, 21686566, 22964017, 24434105, 25970331, 26674923, 48947837, 95097958, 142317498, 375862860]",3.0
17723880,dev,debugging,circles,matrix_low_random_b5,random,low,5,5,5,113,16,False,greedy_blocking,123,1270,10,0.01,11.1875,1.7092520449575275,0.2467092820672867,0.09095528455284553,1.75,0.15397408963585435,0.004,314159265,4768109,15839593,20005756,48,48,"[14203936, 14685759, 25534991, 35407584, 117306176]","[11223812, 21686566, 22964017, 24434105, 25970331, 26674923, 48947837, 95097958, 142317498, 375862860]",3.0
17723880,dev,debugging,circles,matrix_low_random_b5,random,low,5,5,5,113,16,False,fairness_aware_greedy_blocking,123,1270,10,0.01,11.1875,1.7092520449575275,0.2467092820672867,0.09095528455284553,1.7291666666666667,0.15018090569561157,0.00403,314159265,4768109,15839593,20005756,48,48,"[19010126, 65285104, 117306176, 257795306, 384057286]","[11223812, 21686566, 22964017, 24434105, 25970331, 26674923, 48947837, 95097958, 142317498, 375862860]",3.0
17723880,dev,debugging,circles,matrix_low_random_b10,random,low,0,10,10,113,16,False,no_intervention,123,1270,10,0.01,12.291666666666666,2.082943225887231,0.3006469580431751,0.09993224932249321,2.375,0.22674486461251167,0.00565,314159265,3026345,13634095,20094625,48,48,[],"[11027262, 15418193, 16616109, 34646738, 43196716, 132038725, 160817572, 239110599, 244154650, 311200785]",3.0
17723880,dev,debugging,circles,matrix_low_random_b10,random,low,10,10,10,113,16,False,random_blocking,123,1270,10,0.01,12.145833333333334,2.1634250163614266,0.31226350389196006,0.09874661246612466,2.3541666666666665,0.22920482295482295,0.00535,314159265,3026345,13634095,20094625,48,48,"[7702232, 18851334, 21363077, 23334169, 24434105, 40981798, 65285104, 137046366, 150018526, 288505420]","[11027262, 15418193, 16616109, 34646738, 43196716, 132038725, 160817572, 239110599, 244154650, 311200785]",3.0
17723880,dev,debugging,circles,matrix_low_random_b10,random,low,10,10,10,113,16,False,top_degree_blocking,123,1270,10,0.01,11.354166666666666,1.4657738255956878,0.2115662281946945,0.09231029810298103,1.8125,0.21233974358974358,0.00444,314159265,3026345,13634095,20094625,48,48,"[14203936, 14685759, 21686566, 25534991, 43366650, 65285104, 117306176, 257795306, 312358396, 384057286]","[11027262, 15418193, 16616109, 34646738, 43196716, 132038725, 160817572, 239110599, 244154650, 311200785]",3.0
17723880,dev,debugging,circles,matrix_low_random_b10,random,low,10,10,10,113,16,False,pagerank_blocking,123,1270,10,0.01,11.354166666666666,1.4657738255956878,0.2115662281946945,0.09231029810298103,1.8125,0.21233974358974358,0.00444,314159265,3026345,13634095,20094625,48,48,"[14203936, 14685759, 21686566, 25534991, 43366650, 65285104, 117306176, 257795306, 312358396, 384057286]","[11027262, 15418193, 16616109, 34646738, 43196716, 132038725, 160817572, 239110599, 244154650, 311200785]",3.0
17723880,dev,debugging,circles,matrix_low_random_b10,random,low,10,10,10,113,16,False,greedy_blocking,123,1270,10,0.01,11.541666666666666,1.6879842357503947,0.24363953822458378,0.09383468834688347,1.9166666666666667,0.2123015873015873,0.00463,314159265,3026345,13634095,20094625,48,48,"[6351572, 14203936, 14685759, 19010126, 25534991, 35407584, 117306176, 257795306, 312358396, 384057286]","[11027262, 15418193, 16616109, 34646738, 43196716, 132038725, 160817572, 239110599, 244154650, 311200785]",3.0
17723880,dev,debugging,circles,matrix_low_random_b10,random,low,10,10,10,113,16,False,fairness_aware_greedy_blocking,123,1270,10,0.01,11.479166666666666,1.6757289088293859,0.24187063415037097,0.09332655826558266,1.8541666666666667,0.20833333333333334,0.00459,314159265,3026345,13634095,20094625,48,48,"[6351572, 14685759, 16886225, 19120785, 25534991, 35407584, 43366650, 117306176, 257795306, 384057286]","[11027262, 15418193, 16616109, 34646738, 43196716, 132038725, 160817572, 239110599, 244154650, 311200785]",3.0
17723880,dev,debugging,circles,matrix_low_random_b20,random,low,0,20,20,113,16,True,no_intervention,123,1270,10,0.01,11.979166666666666,2.005201569252661,0.289425916446871,0.09739159891598916,2.1875,0.17392758385405446,0.00522,314159265,9945189,15258925,20077028,48,48,[],"[16577399, 18783763, 39418282, 40981798, 43366650, 150018526, 170861071, 199681053, 239578776, 311200785]",3.0
17723880,dev,debugging,circles,matrix_low_random_b20,random,low,20,20,20,113,16,True,random_blocking,123,1270,10,0.01,11.270833333333334,1.620868999042408,0.2339522882295634,0.09163279132791328,1.7708333333333333,0.15697496947496944,0.00427,314159265,9945189,15258925,20077028,48,48,"[14685759, 16535953, 16616109, 16657990, 19010126, 19371221, 19454519, 19728957, 22556717, 22676703, 22964017, 23334169, 34646738, 37601193, 38367197, 43815496, 65285104, 91480304, 273316919, 331967997]","[16577399, 18783763, 39418282, 40981798, 43366650, 150018526, 170861071, 199681053, 239578776, 311200785]",3.0
17723880,dev,debugging,circles,matrix_low_random_b20,random,low,20,20,20,113,16,True,top_degree_blocking,123,1270,10,0.01,10.729166666666666,1.0864657387227818,0.15681782167922595,0.0872289972899729,1.5,0.14507020757020753,0.0036,314159265,9945189,15258925,20077028,48,48,"[14203936, 14685759, 16616109, 16640481, 16886225, 19010126, 19120785, 19728957, 21686566, 25534991, 35407584, 36812452, 43196716, 65285104, 91480304, 117306176, 137046366, 257795306, 312358396, 384057286]","[16577399, 18783763, 39418282, 40981798, 43366650, 150018526, 170861071, 199681053, 239578776, 311200785]",3.0
17723880,dev,debugging,circles,matrix_low_random_b20,random,low,20,20,20,113,16,True,pagerank_blocking,123,1270,10,0.01,10.770833333333334,1.2245638968990766,0.17675057387864476,0.08756775067750679,1.5416666666666667,0.14950980392156862,0.00359,314159265,9945189,15258925,20077028,48,48,"[6351572, 14203936, 14685759, 16616109, 16640481, 16886225, 19010126, 19120785, 19728957, 21686566, 25534991, 35407584, 36812452, 65285104, 91480304, 117306176, 137046366, 257795306, 312358396, 384057286]","[16577399, 18783763, 39418282, 40981798, 43366650, 150018526, 170861071, 199681053, 239578776, 311200785]",3.0
17723880,dev,debugging,circles,matrix_low_random_b20,random,low,16,20,20,113,16,True,greedy_blocking,123,1270,10,0.01,10.916666666666666,1.2854891168359015,0.1855443719113855,0.08875338753387534,1.6458333333333333,0.14705433455433453,0.00377,314159265,9945189,15258925,20077028,48,48,"[6351572, 14203936, 14685759, 16616109, 16640481, 16886225, 19010126, 19120785, 21686566, 25534991, 35407584, 65285104, 117306176, 257795306, 312358396, 384057286]","[16577399, 18783763, 39418282, 40981798, 43366650, 150018526, 170861071, 199681053, 239578776, 311200785]",3.0
17723880,dev,debugging,circles,matrix_low_random_b20,random,low,16,20,20,113,16,True,fairness_aware_greedy_blocking,123,1270,10,0.01,10.916666666666666,1.2854891168359015,0.1855443719113855,0.08875338753387534,1.6458333333333333,0.14705433455433453,0.00377,314159265,9945189,15258925,20077028,48,48,"[6351572, 14203936, 14685759, 16616109, 16640481, 16886225, 19010126, 19120785, 21686566, 25534991, 35407584, 65285104, 117306176, 257795306, 312358396, 384057286]","[16577399, 18783763, 39418282, 40981798, 43366650, 150018526, 170861071, 199681053, 239578776, 311200785]",3.0
17723880,dev,debugging,circles,matrix_medium_random_b5,random,medium,0,5,5,113,16,False,no_intervention,123,1270,10,0.03,24.541666666666668,7.854957327059714,1.1337654318127375,0.1995257452574526,5.270833333333333,0.30123491704374056,0.01021,314159265,6910367,13714687,20080195,48,48,[],"[12319862, 16535953, 17939204, 19120785, 19728957, 21111883, 48947837, 73617403, 149418303, 205915163]",3.0
17723880,dev,debugging,circles,matrix_medium_random_b5,random,medium,5,5,5,113,16,False,random_blocking,123,1270,10,0.03,22.729166666666668,7.327417423573655,1.057621605491251,0.184789972899729,5.395833333333333,0.26634211376858435,0.00921,314159265,6910367,13714687,20080195,48,48,"[16886225, 21363077, 91480304, 127629716, 199681053]","[12319862, 16535953, 17939204, 19120785, 19728957, 21111883, 48947837, 73617403, 149418303, 205915163]",3.0
17723880,dev,debugging,circles,matrix_medium_random_b5,random,medium,5,5,5,113,16,False,top_degree_blocking,123,1270,10,0.03,19.770833333333332,6.144499644928366,0.8868821310087381,0.16073848238482383,4.416666666666667,0.2247338037779214,0.00749,314159265,6910367,13714687,20080195,48,48,"[14685759, 21686566, 25534991, 65285104, 117306176]","[12319862, 16535953, 17939204, 19120785, 19728957, 21111883, 48947837, 73617403, 149418303, 205915163]",3.0
17723880,dev,debugging,circles,matrix_medium_random_b5,random,medium,5,5,5,113,16,False,pagerank_blocking,123,1270,10,0.03,19.770833333333332,6.144499644928366,0.8868821310087381,0.16073848238482383,4.416666666666667,0.2247338037779214,0.00748,314159265,6910367,13714687,20080195,48,48,"[14685759, 21686566, 25534991, 65285104, 117306176]","[12319862, 16535953, 17939204, 19120785, 19728957, 21111883, 48947837, 73617403, 149418303, 205915163]",3.0
17723880,dev,debugging,circles,matrix_medium_random_b5,random,medium,5,5,5,113,16,False,greedy_blocking,123,1270,10,0.03,20.229166666666668,6.348863471195968,0.9163795085357935,0.1644647696476965,4.583333333333333,0.2308343209078503,0.00768,314159265,6910367,13714687,20080195,48,48,"[14203936, 16616109, 21686566, 25534991, 117306176]","[12319862, 16535953, 17939204, 19120785, 19728957, 21111883, 48947837, 73617403, 149418303, 205915163]",3.0
17723880,dev,debugging,circles,matrix_medium_random_b5,random,medium,5,5,5,113,16,False,fairness_aware_greedy_blocking,123,1270,10,0.03,20.3125,6.477970032709387,0.9350144355467734,0.16514227642276422,4.770833333333333,0.23175456079867843,0.00784,314159265,6910367,13714687,20080195,48,48,"[14685759, 21686566, 35407584, 65285104, 384057286]","[12319862, 16535953, 17939204, 19120785, 19728957, 21111883, 48947837, 73617403, 149418303, 205915163]",3.0
17723880,dev,debugging,circles,matrix_medium_random_b10,random,medium,0,10,10,113,15,False,no_intervention,123,1270,10,0.03,24.770833333333332,8.272588890447452,1.194045355698736,0.20138888888888887,5.333333333333333,0.30438842203548083,0.01053,314159265,4270987,13778589,20218273,48,48,[],"[6351572, 13434622, 16886225, 18783763, 18890835, 73617403, 107882881, 126881128, 245396123, 347571767]",3.0
17723880,dev,debugging,circles,matrix_medium_random_b10,random,medium,10,10,10,113,15,False,random_blocking,123,1270,10,0.03,21.625,6.883915882137174,0.9936076719076594,0.1758130081300813,4.8125,0.266366803131509,0.00879,314159265,4270987,13778589,20218273,48,48,"[15822353, 16674726, 17939204, 19728957, 21686566, 21690843, 40981798, 43196716, 149418303, 330892519]","[6351572, 13434622, 16886225, 18783763, 18890835, 73617403, 107882881, 126881128, 245396123, 347571767]",3.0
17723880,dev,debugging,circles,matrix_medium_random_b10,random,medium,10,10,10,113,15,False,top_degree_blocking,123,1270,10,0.03,17.895833333333332,4.576719922414627,0.6605926198029021,0.14549457994579945,4.041666666666667,0.21959841628959276,0.00646,314159265,4270987,13778589,20218273,48,48,"[14203936, 14685759, 21686566, 25534991, 43366650, 65285104, 117306176, 257795306, 312358396, 384057286]","[6351572, 13434622, 16886225, 18783763, 18890835, 73617403, 107882881, 126881128, 245396123, 347571767]",3.0
