ego_id,ego_label,matrix_role,community_source,seed_strategy,propagation_regime,p,severity_regime,severity_score,severity_label,base_harm_weight,propagation_mode,propagation_multiplier,budget_requested,budget_sanitized,budget_k,max_blockers_graph,greedy_pool_size,pool_may_limit_greedy_family,method,method_objective_family,mean_infected,std_infected,mean_infected_stderr,mean_total_harm,std_total_harm,mean_total_harm_stderr,mean_harm_per_node,mean_infection_rate,mean_worst_community_infection_rate,mean_worst_community_harm_rate,runtime_seconds,n_runs_eval,n_runs_greedy_oracle,blocked_nodes_json,seeds_json
17602896,medium_circles,primary,circles,random,low,0.01,high,0.695,high,2.4,constant,1.0,5,5,5,151,15,False,top_degree_blocking,heuristic_baseline,13.0,2.0,0.4082482904638631,31.199999999999992,4.799999999999999,0.9797958971132711,0.19378881987577634,0.08074534161490683,0.08873383790602334,0.21296121097445594,0.00578,24,24,"[15485441, 16312576, 17446621, 19678610, 50735431]","[12369372, 23671862, 23680913, 26053643, 50205873, 56481539, 110827653, 215060612, 252192024, 262359713]"
17602896,medium_circles,primary,circles,random,low,0.01,high,0.695,high,2.4,constant,1.0,5,5,5,151,15,False,pagerank_blocking,heuristic_baseline,12.833333333333334,1.5788456616111677,0.322280521129523,30.799999999999994,3.7892295878668016,0.773473250710855,0.1913043478260869,0.07971014492753624,0.08763008514664145,0.21031220435193942,0.00521,24,24,"[16312576, 17446621, 19678610, 50735431, 115485051]","[12369372, 23671862, 23680913, 26053643, 50205873, 56481539, 110827653, 215060612, 252192024, 262359713]"
17602896,medium_circles,primary,circles,random,low,0.01,high,0.695,high,2.4,constant,1.0,5,5,5,151,15,False,greedy_blocking,binary_objective,12.916666666666666,1.7424786610050556,0.35568196726253754,30.99999999999999,4.181948786412132,0.8536367214300898,0.19254658385093162,0.08022774327122152,0.08790602333648691,0.2109744560075685,0.00569,24,24,"[17446621, 19678610, 20108560, 33051095, 105570240]","[12369372, 23671862, 23680913, 26053643, 50205873, 56481539, 110827653, 215060612, 252192024, 262359713]"
17602896,medium_circles,primary,circles,random,low,0.01,high,0.695,high,2.4,constant,1.0,5,5,5,151,15,False,fairness_aware_greedy_blocking,binary_objective,12.791666666666666,1.6145847942957392,0.32957574104009174,30.699999999999992,3.875003506309773,0.7909817784962201,0.19068322981366453,0.07945134575569358,0.1047645327446652,0.25143487858719643,0.00521,24,24,"[15485441, 16312576, 17446621, 27942809, 33051095]","[12369372, 23671862, 23680913, 26053643, 50205873, 56481539, 110827653, 215060612, 252192024, 262359713]"
17602896,medium_circles,primary,circles,random,low,0.01,high,0.695,high,2.4,constant,1.0,5,5,5,151,15,False,harm_aware_greedy_blocking,harm_objective,13.25,1.8939262186630001,0.3865960705169291,31.799999999999994,4.5454229247911995,0.9278305692406298,0.19751552795031052,0.08229813664596274,0.09247871333964049,0.22194891201513714,0.00598,24,24,"[7081402, 14506253, 16312576, 18671559, 22677790]","[12369372, 23671862, 23680913, 26053643, 50205873, 56481539, 110827653, 215060612, 252192024, 262359713]"
17602896,medium_circles,primary,circles,random,low,0.01,high,0.695,high,2.4,constant,1.0,5,5,5,151,15,False,harm_aware_resilience_greedy_blocking,harm_objective,13.0,2.1467872861962625,0.43821111978959004,31.199999999999992,5.1522894868710285,1.0517066874950158,0.19378881987577634,0.08074534161490683,0.09931146851676653,0.23834752444023963,0.00526,24,24,"[15485441, 16312576, 19678610, 50735431, 115485051]","[12369372, 23671862, 23680913, 26053643, 50205873, 56481539, 110827653, 215060612, 252192024, 262359713]"
17602896,medium_circles,primary,circles,random,low,0.01,high,0.695,high,2.4,bucket,1.1,5,5,0,151,16,False,no_intervention,heuristic_baseline,14.958333333333334,3.290026650700392,0.6715738778644921,35.899999999999984,7.896063961680938,1.6117773068747805,0.22298136645962724,0.09290890269151139,0.11578892042468203,0.2778934090192368,0.00722,24,24,[],"[12986812, 14022672, 18742360, 19362341, 22677790, 23779324, 27457788, 37788181, 92717138, 500042487]"
17602896,medium_circles,primary,circles,random,low,0.01,high,0.695,high,2.4,bucket,1.1,5,5,5,151,16,False,random_blocking,heuristic_baseline,14.166666666666666,2.5137304111042105,0.5131130715101588,33.99999999999999,6.032952986650104,1.2314713716243808,0.21118012422360244,0.08799171842650103,0.11192578576684536,0.26862188584042884,0.00642,24,24,"[15962096, 20793816, 24447643, 89503894, 288452305]","[12986812, 14022672, 18742360, 19362341, 22677790, 23779324, 27457788, 37788181, 92717138, 500042487]"
17602896,medium_circles,primary,circles,random,low,0.01,high,0.695,high,2.4,bucket,1.1,5,5,5,151,16,False,top_degree_blocking,heuristic_baseline,13.541666666666666,2.283764372728703,0.4661714504943848,32.49999999999999,5.4810344945488865,1.1188114811865233,0.20186335403726705,0.08410973084886128,0.09358246609902239,0.2245979186376537,0.00554,24,24,"[15485441, 16312576, 17446621, 19678610, 50735431]","[12986812, 14022672, 18742360, 19362341, 22677790, 23779324, 27457788, 37788181, 92717138, 500042487]"
17602896,medium_circles,primary,circles,random,low,0.01,high,0.695,high,2.4,bucket,1.1,5,5,5,151,16,False,pagerank_blocking,heuristic_baseline,13.583333333333334,2.124733572385768,0.43370942430883325,32.599999999999994,5.099360573725842,1.0409026183411993,0.20248447204968942,0.08436853002070394,0.0912172816146326,0.21892147587511823,0.00582,24,24,"[16312576, 17446621, 19678610, 50735431, 115485051]","[12986812, 14022672, 18742360, 19362341, 22677790, 23779324, 27457788, 37788181, 92717138, 500042487]"
